osm_id,code,fclass,name,latitude,longitude
"4251996544","5621",bus_stop,ITA,31.623,-8.050
"4251996545","5621",bus_stop,ITA,31.623,-8.050
"4252503716","5621",bus_stop,Azli Sud,31.617,-8.047
"4252878481","5621",bus_stop,Riad Laarous,31.634,-7.991
"4252878482","5621",bus_stop,Riad Laarous,31.634,-7.991
"4252898694","5621",bus_stop,Sup De Co - McDonald's,31.653,-8.018
"4252898695","5621",bus_stop,Sup De Co - McDonald's,31.653,-8.018
"4252913136","5621",bus_stop,Bab Kechich,31.64,-7.983
"4252913137","5621",bus_stop,Bab Kechich,31.639,-7.983
"4252914229","5621",bus_stop,Hôpital Antaki,31.637,-7.985
"4252914230","5621",bus_stop,Hôpital Antaki,31.636,-7.985
"4252918306","5621",bus_stop,Bab Taghzout,31.637,-7.990
"4252918307","5621",bus_stop,Bab Taghzout,31.637,-7.990
"4252947050","5621",bus_stop,Lycée Ben Youssef,31.677,-7.998
"4252963535","5621",bus_stop,Daoudiate,31.659,-7.997
"4252963536","5621",bus_stop,Daoudiate,31.659,-7.997
"4252978985","5621",bus_stop,Sub Direction Des Impots,31.651,-7.996
"4252978986","5621",bus_stop,9 - Sub Direction Des Impots,31.65,-7.996
"4252989365","5621",bus_stop,Hôpital Militaire Avicenne,31.634,-8.021
"4252989366","5621",bus_stop,Hôpital Militaire Avicenne,31.634,-8.020
"4253008669","5621",bus_stop,Inara,31.639,-8.060
"4253008670","5621",bus_stop,Inara,31.639,-8.060
"4253015023","5621",bus_stop,Sidi M'Bark,31.634,-8.039
"4253015024","5621",bus_stop,Sidi M'Bark,31.634,-8.039
"4253025759","5621",bus_stop,Bab Rob,31.617,-7.991
"4253025760","5621",bus_stop,Bab Rob,31.617,-7.991
"4253032391","5621",bus_stop,Agdal,31.603,-7.972
"4253032392","5621",bus_stop,Agdal,31.603,-7.972
"4253050758","5621",bus_stop,Place Lamsallah,31.614,-7.973
"4253050759","5621",bus_stop,Place Lamsallah,31.614,-7.973
"4253124750","5621",bus_stop,Rond Point Iziki,31.627,-8.059
"4253124751","5621",bus_stop,Rond Point Iziki,31.627,-8.058
"4253136514","5621",bus_stop,Azli,31.621,-8.059
"4253136515","5621",bus_stop,Azli,31.621,-8.059
"4253322881","5621",bus_stop,Avenue M'Hamid,31.597,-8.045
"4253322882","5621",bus_stop,Avenue M'Hamid,31.597,-8.044
"4253896609","5621",bus_stop,Aéroport,31.597,-8.026
"4253909848","5621",bus_stop,Ibn Toumert,31.629,-8.048
"4253909849","5621",bus_stop,Ibn Toumert,31.629,-8.048
"4254086409","5621",bus_stop,École Américaine,31.636,-7.939
"4254192144","5621",bus_stop,Ain Itti,31.645,-7.982
"4254192145","5621",bus_stop,Ain Itti,31.645,-7.982
"4254193824","5621",bus_stop,Wilaya,31.644,-7.992
"4254193825","5621",bus_stop,Wilaya,31.644,-7.992
"4254200543","5621",bus_stop,Dar Tounsi,31.648,-7.953
"4254200544","5621",bus_stop,Dar Tounsi,31.648,-7.954
"4254220145","5621",bus_stop,Douar El Garne,31.641,-7.943
"4254220146","5621",bus_stop,Douar El Garne,31.641,-7.943
"4256622411","5621",bus_stop,Avenue Allal El Fassi,31.646,-8.001
"4256642300","5621",bus_stop,Avenue Allal El Fassi,31.647,-8.001
"4256757498","5621",bus_stop,Matallah,31.601,-8.051
"4256815477","5621",bus_stop,Boulevard Mohammed VI شارع محمد السادس,31.622,-8.010
"4256865009","5621",bus_stop,Office de Haouz,31.631,-8.014
"4256865010","5621",bus_stop,Office de Haouz,31.631,-8.014
"4258502442","5621",bus_stop,Azzouzia,31.685,-8.062
"4258561754","5621",bus_stop,Sidi Ghanem,31.669,-8.042
"4258561755","5621",bus_stop,Sidi Ghanem,31.669,-8.042
"4258600990","5621",bus_stop,Route de Targa - Place D'Armes,31.638,-8.018
"4258612745","5621",bus_stop,Sidi Daou,31.655,-8.053
"4258641136","5621",bus_stop,Hay Zitoune,31.643,-8.037
"4258641137","5621",bus_stop,Hay Zitoune,31.643,-8.037
"4258650185","5621",bus_stop,Chourouf,31.671,-8.059
"4258650186","5621",bus_stop,Chourouf,31.671,-8.058
"4258665029","5621",bus_stop,Sidi Daou,31.655,-8.052
"4260124557","5621",bus_stop,Souk Lakhmis,31.644,-7.987
"4260124558","5621",bus_stop,Souk Lakhmis,31.644,-7.987
"4261773393","5621",bus_stop,Iziki,31.628,-8.058
"4261773394","5621",bus_stop,Iziki,31.628,-8.058
"4261837091","5621",bus_stop,Assif,31.655,-8.011
"4261837092","5621",bus_stop,Assif,31.655,-8.011
"4264530861","5622",bus_station,Bus station Supra Tours,31.52,-5.533
"4268449126","5621",bus_stop,T. Av d'Egypte,34.044,-5.003
"4274169708","5641",taxi,Grands Taxis Garage Allal محطة طاكسي كبير گراج علال,33.579,-7.599
"4292013892","5621",bus_stop,Le serpent,33.813,-4.839
"4294764003","5621",bus_stop,Supratours Merzouga,31.097,-4.010
"4294772311","5621",bus_stop,Supratours Hassi labiad,31.14,-4.025
"4294772697","5621",bus_stop,Supratours Errachidia,31.93,-4.427
"4301700162","5655",helipad,,27.739,-9.411
"4301700168","5655",helipad,,27.739,-9.412
"4301700235","5655",helipad,,27.74,-9.410
"4301700636","5655",helipad,,27.738,-9.411
"4301700774","5655",helipad,,27.739,-9.412
"4305395293","5622",bus_station,Oulad zyan,33.574,-7.587
"4321835491","5621",bus_stop,arret,33.221,-8.491
"4323271705","5621",bus_stop,Bus 16,33.76,-5.486
"4323306706","5621",bus_stop,Bus 18-16,33.76,-5.486
"4332674678","5621",bus_stop,,33.905,-6.919
"4332674679","5621",bus_stop,,33.905,-6.919
"4332674680","5621",bus_stop,,33.911,-6.913
"4332674681","5621",bus_stop,,33.91,-6.913
"4338785049","5621",bus_stop,Infirmier Bouafi,33.551,-7.580
"4339061558","5622",bus_station,Gare Routiere Imzouren,35.157,-3.849
"4352437994","5622",bus_station,CTM Bus station,31.504,-9.757
"4352585193","5621",bus_stop,CTM Bus Stop,32.111,-9.083
"4352882592","5622",bus_station,CTM Bus Station,33.577,-7.636
"4360005391","5603",tram_stop,2 Mars,33.569,-7.613
"4362049189","5641",taxi,Long distance taxi station,31.284,-4.270
"4363428690","5621",bus_stop,,33.96,-6.857
"4394236089","5622",bus_station,,35.191,-6.155
"4402392299","5621",bus_stop,avenue moulay youssef Rue chichawa N9 Tabriquet salé,34.037,-6.805
"4402998139","5641",taxi,Taxi Daba تاكسي دابا,34.705,-1.892
"4409745117","5621",bus_stop,Afriquia MT,33.538,-7.718
"4409745403","5621",bus_stop,Pharmacie Mosquée Rahma,33.535,-7.723
"4433447548","5601",railway_station,,34.011,-5.624
"4446305060","5621",bus_stop,Pharmacie Oulad Salh,33.382,-7.688
"4460652430","5622",bus_station,CTM,33.98,-6.875
"4460652431","5622",bus_station,,33.99,-6.868
"4467374289","5621",bus_stop,Ouad Dahab,33.541,-7.573
"4491358714","5641",taxi,Station Grand Taxis SAHA,34.264,-6.570
"4496542415","5621",bus_stop,7 13 18,31.659,-8.001
"4496542416","5621",bus_stop,"11",31.659,-8.001
"4496542417","5621",bus_stop,7 13 18,31.659,-8.002
"4508952889","5621",bus_stop,,31.618,-7.989
,,,,34,-6.851
"4510444189",,,,34.001,-6.850
"4510701404","5621",bus_stop,,31.628,-8.015
"4510937994","5621",bus_stop,,31.635,-8.001
"4510937995","5621",bus_stop,,31.597,-8.024
"4511091490","5621",bus_stop,,31.597,-8.024
"4519411889","5621",bus_stop,arrêt bus 08 22 31 32,33.989,-6.852
"4523210528","5621",bus_stop,Espace Chokri,33.512,-7.770
"4523424389","5621",bus_stop,Terminus BUS 900 محطة الباص,33.686,-7.382
"4538638136","5641",taxi,Station Taxi Marrakech,32.997,-7.619
"4538638137","5641",taxi,Station Taxi Casablanca,32.997,-7.619
"4538638138","5641",taxi,Station Taxi Berrechid,32.998,-7.619
"4538644972","5641",taxi,Station Taxi Iben Ahmed,33.004,-7.613
"4539465591","5622",bus_station,,35.145,-2.976
"4540171681","5601",railway_station,Gare de Settat,32.994,-7.623
"4540334892","5621",bus_stop,المكي الناصري,32.867,-6.897
"4553389007","5601",railway_station,Ras El Ma,33.989,-5.107
"4553788153","5621",bus_stop,,32.996,-7.618
"4563784402","5641",taxi,,35.866,-5.345
"4571859889","5621",bus_stop,,31.637,-7.990
"4574679348","5641",taxi,Grande Taxi,32.994,-7.618
"4580110193","5641",taxi,,31.623,-7.990
"4580339909","5621",bus_stop,Moutana Ibn Harita,33.605,-7.510
"4584731726","5621",bus_stop,Centre Santé Tacha,33.573,-7.533
"4585733322","5621",bus_stop,Hay el Wahda - Autoroute,33.538,-7.539
"4591181359","5603",tram_stop,Place Mohammed V,33.59,-7.620
"4591435479","5603",tram_stop,Attacharouk,33.574,-7.524
"4592227165","5603",tram_stop,Centre de Maintenance,33.58,-7.513
"4592227166","5603",tram_stop,Ennassim,33.585,-7.505
"4592227167","5603",tram_stop,Hôpital Sidi Moumen,33.577,-7.518
"4592227168","5603",tram_stop,Mohamed Zefzaf,33.582,-7.509
"4592815883","5603",tram_stop,Agdal-Avenue de France أكدال-شارع فرنسا,33.997,-6.849
"4592815884","5603",tram_stop,Bab Rouah باب الرواح,34.012,-6.839
"4592815885","5603",tram_stop,Bibliothèque Nationale المكتبة الوطنية,34.009,-6.843
"4592815886","5603",tram_stop,Cité Universitaire Souissi الحي الجامعي السويسي,33.986,-6.861
"4592815887","5603",tram_stop,Ibn Khaldoun ابن خلدون,34.004,-6.843
"4592815888","5603",tram_stop,Ibn Sina ابن سينا,33.995,-6.852
"4592816489","5603",tram_stop,Madinat Al Irfane مدينة العرفان,33.983,-6.864
"4592816490","5603",tram_stop,Mohammed V - Gare de Rabat محمد الخامس - محطة القطار الرباط,34.016,-6.836
"4592816491","5603",tram_stop,Nations Unies الأمم المتحدة,34,-6.844
"4592816492","5603",tram_stop,Place Al Joulane L1 ساحة الجولان الخط الأول,34.018,-6.831
"4592889789","5603",tram_stop,Arrazi الرازي,34.036,-6.813
"4592889790","5603",tram_stop,Bab Chellah باب شالة,34.024,-6.834
"4592889791","5603",tram_stop,Bab El Had باب الحد,34.021,-6.843
"4592889792","5603",tram_stop,Bab Lamrissa باب لمريسة,34.032,-6.819
"4592889793","5603",tram_stop,Bettana بطانة,34.035,-6.807
"4592889794","5603",tram_stop,Hassan II الحسن الثاني,34.035,-6.800
"4592889795","5603",tram_stop,Hay Karima حي كريمة,34.054,-6.794
"4592889796","5603",tram_stop,Hôpital Moulay Youssef مستشفى مولاي يوسف,34.011,-6.859
"4592889797","5603",tram_stop,Ibn Rochd ابن رشد,33.989,-6.858
"4592889798","5603",tram_stop,La Poste البريد,34.046,-6.807
"4592889799","5603",tram_stop,Medina Rabat الرباط المدينة العتيقة,34.022,-6.839
"4592889800","5603",tram_stop,Place Al Joulane L2 ساحة الجولان الخط الثاني,34.019,-6.831
"4592889801","5603",tram_stop,Place de Russie ساحة روسيا,34.019,-6.850
"4592889802","5603",tram_stop,Sidi Mohammed Ben Abdellah سيدي محمد ابن عبد الله,34.016,-6.855
"4592889803","5603",tram_stop,Tour Hassan صومعة حسان,34.019,-6.827
"4593360321","5641",taxi,station grand taxi,33.859,-5.578
"4594077191","5622",bus_station,,34.798,-5.579
"4594240543","5641",taxi,station grand taxi,33.883,-5.571
"4607427634","5641",taxi,Grand Taxi to Quazzane,34.69,-6.004
"4607427635","5641",taxi,Petit Taxi,34.684,-6.000
"4607472803","5641",taxi,Grand Taxi Chefchaouen,35.112,-5.287
"4613737094","5622",bus_station,Jardin Chellal,35.568,-5.374
"4613737094","5621",bus_stop,Jardin Chellal,35.568,-5.374
"4613737391","5622",bus_station,Lycée Jaber Ibnou Hayane,35.57,-5.383
"4613737391","5621",bus_stop,Lycée Jaber Ibnou Hayane,35.57,-5.383
"4613785689","5622",bus_station,Souk Al Imam Malik,35.57,-5.387
"4613785689","5621",bus_stop,Souk Al Imam Malik,35.57,-5.387
"4622388989","5621",bus_stop,,31.639,-7.998
"4642373236","5621",bus_stop,Caserne Daroua,33.411,-7.533
"4650000728","5621",bus_stop,Station Inov,33.521,-7.754
"4657545590","5621",bus_stop,,31.632,-7.983
"4660853989","5621",bus_stop,محطة السيزوكي,35.168,-5.276
"4680929389","5621",bus_stop,,31.558,-7.657
"4686787790","5622",bus_station,Aéroport nouacer 150217,33.374,-7.581
"4697889491","5622",bus_station,اغير اودرضور,30.443,-9.545
"4707435945","5621",bus_stop,Oulad Ahmed,33.496,-7.727
"4716538095","5621",bus_stop,Station al-Andalus,34.262,-6.563
"4717157258","5601",railway_station,Laassilate,33.364,-7.794
"4720745494","5621",bus_stop,Café Mamounia,34.05,-6.801
"4723249223","5621",bus_stop,Mosquée Oulad Salh,33.386,-7.685
"4725995190","5641",taxi,,32.338,-6.352
"4726010893","5621",bus_stop,طوبيس بني ملال,32.342,-6.357
"4726012491","5622",bus_station,طوبيس تادلة ⴰⵙⵏⵎⵓⴷⴷⵓ ⵏ ⵜⴰⴷⵍⴰ,32.594,-6.265
"4727685326","5641",taxi,,34.263,-6.562
"4728035788","5621",bus_stop,,30.928,-6.900
"4728036189","5621",bus_stop,,30.93,-6.920
"4728036190","5621",bus_stop,,30.921,-6.912
"4728036191","5621",bus_stop,,30.92,-6.912
"4728036194","5621",bus_stop,L2,30.928,-6.929
"4731214522","5621",bus_stop,Oued Fes,34.055,-5.033
"4738025529","5621",bus_stop,Kiosque bureau City bus,34.042,-5.000
"4744844921","5641",taxi,Petit taxi,34.042,-5.001
"4749306079","5622",bus_station,gare routière,32.344,-6.359
"4760867683","5621",bus_stop,Tribunal Âin Sbaâ,33.599,-7.531
"4762915530","5621",bus_stop,Bus stop Anima shuttle,31.624,-7.995
"4771614021","5641",taxi,,34.087,-5.179
"4771614022","5621",bus_stop,,34.087,-5.179
"4772587622","5621",bus_stop,Fes cité bus,34.023,-4.997
"4777497165","5621",bus_stop,,31.633,-8.009
"4789609623","5621",bus_stop,,32.338,-6.345
"4791831044","5621",bus_stop,City Bus,34.041,-5.004
"4794989024","5621",bus_stop,Tilila-L'Khawarizmi,30.401,-9.519
"4795271921","5621",bus_stop,Hay Hassani,30.414,-9.585
"4815419821","5621",bus_stop,,31.517,-9.759
"4834482921","5622",bus_station,Transport laghzaoui,34.036,-4.998
"4839252172","5621",bus_stop,,34.269,-6.642
"4857595821","5622",bus_station,Transport tourisme,34.035,-4.995
"4874989122","5621",bus_stop,Lakwasse mhamed القواس المحاميد,31.593,-8.031
"4874991922","5621",bus_stop,Lignes 11 - 18 - 20,31.595,-8.034
"4888257623","5621",bus_stop,,33.458,-7.760
"4913778779","5641",taxi,Station de Grand Taxis,34.262,-6.571
"4957432022","5622",bus_station,تاوريرت,34.409,-2.898
"4986415527","5621",bus_stop,,34.049,-6.818
"4986938779","5621",bus_stop,Mosquée Doha,33.57,-7.636
"4986938780","5621",bus_stop,Mosquée Doha,33.571,-7.636
"4986977260","5621",bus_stop,Usine de Thé,33.601,-7.516
"4986977973","5621",bus_stop,Résidence Al Otour,33.597,-7.505
"4986996083","5621",bus_stop,Brasseries du Maroc,33.595,-7.509
"4986999392","5621",bus_stop,Carr. Âraib,33.582,-7.534
"4986999393","5621",bus_stop,Mosquée Abir,33.583,-7.538
"4987001404","5621",bus_stop,Adarissa,33.58,-7.542
"4987001405","5621",bus_stop,Adarissa,33.58,-7.542
"4987006317","5621",bus_stop,Café Britchia,33.577,-7.547
"4987010235","5621",bus_stop,Ifiam,33.573,-7.554
"4987023266","5621",bus_stop,Oriflam Joulan,33.551,-7.568
"4987023267","5621",bus_stop,Oriflam Joulan,33.551,-7.568
"4987027260","5621",bus_stop,Tribunal Administratif,33.56,-7.566
"4987027261","5621",bus_stop,Koréa Sebata,33.552,-7.570
"4987031823","5621",bus_stop,Complexe K. Zebdi,33.557,-7.572
"4987050039","5621",bus_stop,Café Charles Dégo,33.544,-7.568
"4987050040","5621",bus_stop,Café Charles Dégo,33.544,-7.569
"4987053806","5621",bus_stop,Café Arabia,33.539,-7.576
"4987053807","5621",bus_stop,Café Arabia,33.539,-7.576
"4987058397","5621",bus_stop,Stade Tissima,33.544,-7.562
"4987058400","5641",taxi,,33.538,-7.554
"4987071785","5621",bus_stop,Hôpital Sofi,33.603,-7.633
"4987071786","5621",bus_stop,Hôpital Sofi,33.603,-7.633
"4987077824","5621",bus_stop,Résidence Bouaarfa,33.601,-7.636
"4987087174","5621",bus_stop,Maison des Jeunes Zerktouni,33.6,-7.639
"4987087175","5621",bus_stop,Maison des Jeunes Zerktouni,33.6,-7.639
"4987087177","5621",bus_stop,Café Le Lac,33.603,-7.636
"4987092872","5621",bus_stop,Préfecture Police Aïn Chock,33.541,-7.593
"4987092873","5621",bus_stop,Préfecture Police Aïn Chock,33.541,-7.593
"4987950245","5621",bus_stop,Pharmacie Diouri,33.57,-7.601
"4987950246","5621",bus_stop,Pharmacie Diouri,33.57,-7.601
"4987950247","5621",bus_stop,Place Sraghna,33.57,-7.601
"4987950248","5621",bus_stop,Place Sraghna,33.569,-7.601
"4988181785","5621",bus_stop,Sidi Maârouf,33.508,-7.658
"4988358823","5621",bus_stop,Terminus Ait Baha,30.073,-9.152
"4988611023","5641",taxi,Grands Taxis,33.867,-5.548
"4988754626","5641",taxi,Grands Taxis Zaytoun,33.866,-5.553
"4988762322","5641",taxi,Grands Taxi Hamria,33.894,-5.541
"4991397531","5601",railway_station,,34.048,-5.005
"4991398825","5601",railway_station,,34.048,-5.005
"4991399049","5601",railway_station,,34.048,-5.005
"4991399050","5601",railway_station,,34.048,-5.006
"4993628696","5621",bus_stop,Place des Nations,35.777,-5.804
"4993640988","5621",bus_stop,Hawmat Chouk,35.757,-5.792
"4993651216","5621",bus_stop,Place des Arènes,35.764,-5.797
"4993658187","5621",bus_stop,Place Mghogha,35.754,-5.783
"4993665830","5621",bus_stop,2ème Station,35.75,-5.789
"4993668721","5621",bus_stop,Hawmat Chouk,35.757,-5.792
"4993706521","5621",bus_stop,Siège Autasa,35.753,-5.790
"4993728359","5621",bus_stop,Place des Arènes,35.764,-5.797
"4993749225","5621",bus_stop,Siège Autasa,35.753,-5.790
"4993750466","5621",bus_stop,Mghogha,35.738,-5.769
"4993785821","5621",bus_stop,Fromagerie La Vache Qui Rit,35.747,-5.785
"4993785822","5621",bus_stop,Usine Super Lux,35.744,-5.781
"4993785823","5621",bus_stop,Poste de Police,35.742,-5.776
"4994774772","5621",bus_stop,Avenue de la Marche Verte,35.772,-5.814
"4994781087","5621",bus_stop,Boukhalef,35.734,-5.892
"4994781088","5621",bus_stop,Boukhalef,35.734,-5.892
"4994788135","5621",bus_stop,Casabarata,35.766,-5.824
"4994788136","5621",bus_stop,Casabarata,35.767,-5.824
"4995934821","5621",bus_stop,Tiliouine تيليوين,34.035,-6.807
"5004949327","5621",bus_stop,Derb Bouchentouf,33.569,-7.604
"5005720475","5621",bus_stop,Lissasfa لساسفة,33.531,-7.674
"5005770116","5621",bus_stop,Site echocha POTEAU metalique,33.582,-7.641
"5005949393","5621",bus_stop,Oued Lmakhazin,33.595,-7.623
"5005981354","5621",bus_stop,Place Concorde,33.596,-7.622
"5005991349","5621",bus_stop,ANCFCC Rachidi,33.59,-7.621
"5006003768","5621",bus_stop,CIMR,33.582,-7.624
"5006003769","5621",bus_stop,CIMR,33.582,-7.624
"5006013438","5621",bus_stop,Tariq Bno Zyad,33.576,-7.626
"5006018355","5621",bus_stop,Café La Rotende,33.584,-7.623
"5006028907","5621",bus_stop,CM Abdelmoumen,33.578,-7.625
"5006028908","5621",bus_stop,Café Flay,33.58,-7.625
"5006028909","5621",bus_stop,Café Flay,33.58,-7.625
"5006050038","5621",bus_stop,Faculté Médecine,33.576,-7.622
"5006051428","5621",bus_stop,Centre Addiction,33.576,-7.619
"5006072370","5621",bus_stop,Terminus Lahdim,33.89,-5.567
"5006125854","5621",bus_stop,Gare De Meknès,33.898,-5.532
"5006127201","5621",bus_stop,Pont Hamria,33.897,-5.541
"5006148967","5621",bus_stop,Bab Jdid,33.897,-5.574
"5007203884","5621",bus_stop,Pasteur,33.574,-7.626
"5009768968","5621",bus_stop,Lycée Ghazali,33.563,-7.605
"5009768969","5621",bus_stop,Lycée Ghazali,33.563,-7.605
"5009779796","5621",bus_stop,Pharmacie Aicha,33.563,-7.601
"5009853627","5621",bus_stop,Facultés - Route d'El Jadida,33.543,-7.656
"5010088048","5621",bus_stop,ESITH,33.539,-7.662
"5010095975","5621",bus_stop,Facultés - Route d'El Jadida,33.543,-7.654
"5011098749","5621",bus_stop,Station M'dina Bus 2,33.579,-7.635
"5012111457","5621",bus_stop,Mediouna,33.458,-7.517
"5012138012","5621",bus_stop,Place de la Victoire,33.589,-7.609
"5021849035","5621",bus_stop,Collége Allal Ben Abdellah,33.899,-5.548
"5022567358","5621",bus_stop,BIM Roudani,33.585,-7.630
"5022567359","5621",bus_stop,BIM Roudani,33.585,-7.630
"5022604119","5621",bus_stop,Rond Point Mermoz,33.589,-7.626
"5022604120","5621",bus_stop,Eaux et Forêts,33.588,-7.627
"5022636124","5621",bus_stop,Hôtel Mouahidin,33.594,-7.623
"5024337722","5621",bus_stop,Houphouët Boigny,33.599,-7.615
"5025784658","5621",bus_stop,Boulangerie Elkheir,33.552,-7.704
"5025831549","5621",bus_stop,ANCFCC Rachidi,33.591,-7.620
"5026248286","5621",bus_stop,Commune Sidi Belyout,33.595,-7.626
"5026328996","5621",bus_stop,Angle Dakhla/Tichka,33.533,-7.601
"5026765064","5621",bus_stop,Café Grill Antik,33.532,-7.616
"5026765065","5621",bus_stop,Café Idouar Ice,33.534,-7.613
"5026770802","5621",bus_stop,Café Route Andalouss,33.531,-7.620
"5026830842","5621",bus_stop,Résidence B. Elbaida,33.616,-7.484
"5026839605","5621",bus_stop,Pharmacie Place Mekouar,33.612,-7.531
"5026842287","5621",bus_stop,Pizzeria Osteria,33.612,-7.530
"5027061569","5621",bus_stop,PTT Roudani,33.57,-7.644
"5027061570","5621",bus_stop,PTT Roudani,33.57,-7.644
"5027061571","5621",bus_stop,Oulmess,33.572,-7.648
"5027180080","5621",bus_stop,Hay El Falah,33.559,-7.550
"5029862480","5621",bus_stop,Complexe Mohammed V,33.583,-7.649
"5029883682","5621",bus_stop,Vélodrome,33.588,-7.645
"5029883683","5621",bus_stop,Jardin Val d'Anfa,33.591,-7.653
"5029883684","5621",bus_stop,Clinique Val Anfa,33.59,-7.653
"5029883710","5621",bus_stop,Résidence Rio,33.592,-7.642
"5031104857","5621",bus_stop,Commissariat Moulay Chrif,33.594,-7.570
"5031104858","5621",bus_stop,Croisement Route Yaâta,33.592,-7.565
"5032036981","5621",bus_stop,Marjane Aïn Sbaâ,33.596,-7.530
"5032077682","5621",bus_stop,Ferrara,33.555,-7.686
"5032109182","5621",bus_stop,C.A. Tensift,33.553,-7.685
"5032217463","5621",bus_stop,Hay Hassani,33.572,-7.677
"5032520810","5621",bus_stop,Tariq,33.608,-7.515
"5032746172","5621",bus_stop,Nahda,33.7,-7.352
"5032765013","5621",bus_stop,Restaurant Wijdan,33.7,-7.363
"5032780602","5621",bus_stop,Groupe Scolaire Rodin,33.698,-7.366
"5032780603","5621",bus_stop,Groupe Scolaire Rodin,33.698,-7.366
"5032790665","5621",bus_stop,Angle 11 janvier/Résistance,33.699,-7.370
"5032790666","5621",bus_stop,Collège Maghreb Arabi,33.695,-7.373
"5032790667","5621",bus_stop,Collège Maghreb Arabi,33.695,-7.373
"5032984586","5621",bus_stop,M'salla (Mohammedia) 1,33.693,-7.375
"5032984587","5621",bus_stop,M'salla (Mohammedia) 1,33.693,-7.375
"5033005630","5621",bus_stop,Résidence El Horria,33.689,-7.379
"5033005631","5621",bus_stop,Résidence El Horria,33.689,-7.379
"5033005632","5621",bus_stop,Centre Santé Riad,33.685,-7.384
"5033005633","5621",bus_stop,Centre Santé Riad,33.684,-7.384
"5033012757","5621",bus_stop,Croissanterie Route Mohammedia,33.687,-7.382
"5033012758","5621",bus_stop,Rachidia,33.686,-7.382
"5033148731","5621",bus_stop,Collège Yacoub Mansour,33.682,-7.388
"5033155158","5621",bus_stop,CTM Alia,33.678,-7.396
"5033160817","5621",bus_stop,Théâtre Municipale Mohammedia,33.685,-7.389
"5033178675","5621",bus_stop,Gare Routière Mohammedia,33.693,-7.390
"5033194553","5621",bus_stop,Clinique Fdala,33.695,-7.391
"5033204006","5621",bus_stop,Pharmacie l'Avenue,33.699,-7.393
"5033206678","5621",bus_stop,Distri. Prov. Mohammedia,33.703,-7.394
"5033206679","5621",bus_stop,Parc (Mohammedia),33.706,-7.398
"5033233599","5621",bus_stop,Gare ONCF (Mohammedia),33.696,-7.388
"5033272214","5621",bus_stop,Résidence Champ D Lys,33.69,-7.363
"5033272215","5621",bus_stop,Résidence Nafiss,33.691,-7.368
"5033273066","5621",bus_stop,Résidence Raha,33.688,-7.353
"5033278114","5621",bus_stop,Anniâma,33.685,-7.340
"5033278115","5621",bus_stop,Bayti Sakan,33.686,-7.344
"5033284419","5621",bus_stop,Sté. BLS,33.673,-7.352
"5033294492","5621",bus_stop,Pharmacie Âin Tekki,33.66,-7.351
"5033654432","5621",bus_stop,Collège Meriem Fihria,33.566,-7.598
"5033681413","5621",bus_stop,Mosquée Sonna,33.561,-7.609
"5033681414","5621",bus_stop,Lycée Moulay Abdellah,33.562,-7.614
"5033681415","5621",bus_stop,Lycée Moulay Abdellah,33.562,-7.614
"5033697048","5621",bus_stop,Mosquée El Hoda,33.57,-7.612
"5033697049","5621",bus_stop,Rachad,33.566,-7.609
"5033697050","5621",bus_stop,Rachad,33.566,-7.609
"5033704929","5621",bus_stop,Koréa,33.562,-7.598
"5033735918","5621",bus_stop,Marjane Drissia,33.563,-7.594
"5033735919","5621",bus_stop,Marjane Drissia,33.563,-7.594
"5033737024","5621",bus_stop,Hay Drissia,33.566,-7.588
"5033737025","5621",bus_stop,Café Hanan,33.569,-7.584
"5033737026","5621",bus_stop,Café Hanan,33.569,-7.584
"5033743741","5621",bus_stop,Souk Laâyoun,33.565,-7.595
"5033743742","5621",bus_stop,Souk Laâyoun,33.565,-7.595
"5033764215","5621",bus_stop,Pont Autoroute,33.56,-7.595
"5033770310","5621",bus_stop,Dar Touzani Mohammed VI,33.552,-7.590
"5033770311","5621",bus_stop,Dar Touzani Mohammed VI,33.552,-7.590
"5033781761","5621",bus_stop,Morgue Ain Chok,33.555,-7.593
"5033812377","5621",bus_stop,Lydec Dar Touzani,33.549,-7.587
"5033821624","5621",bus_stop,Olibya (Mohammed VI),33.547,-7.584
"5033836129","5621",bus_stop,Mosquée Hosna Mohammed VI,33.543,-7.582
"5033836130","5621",bus_stop,Mosquée Hosna (Boulevard Qods),33.544,-7.584
"5033836131","5621",bus_stop,Mosquée Hosna (Boulevard Qods),33.544,-7.584
"5033836132","5621",bus_stop,Mosquée Hosna Mohammed VI,33.544,-7.581
"5033848857","5621",bus_stop,Groupe Scolaire Anoual,33.57,-7.579
"5033856769","5621",bus_stop,Fourrière BM,33.567,-7.578
"5033856770","5621",bus_stop,Fourrière BM,33.567,-7.578
"5033861641","5621",bus_stop,Lycée Ibn Hazem,33.563,-7.577
"5033876633","5621",bus_stop,Cinéma Othmania,33.56,-7.575
"5033876634","5621",bus_stop,Cinéma Othmania,33.56,-7.575
"5033876635","5621",bus_stop,Café Haouzia,33.564,-7.570
"5033888802","5621",bus_stop,Caserne Forces Auxliares,33.566,-7.564
"5033899106","5621",bus_stop,Hay Sadri,33.571,-7.556
"5033931236","5621",bus_stop,Richbond (GC),33.588,-7.546
"5033954238","5621",bus_stop,Terrain Larbi Zaouli,33.597,-7.545
"5033995306","5621",bus_stop,Rahal Traiteur,33.594,-7.545
"5034071119","5621",bus_stop,Coca Cola,33.6,-7.504
